,farm_id,number,date,heightOfTheFlowerTruss
0,tom1,052,20220101,27.5
1,tom1,055,20220101,46.69
2,tom1,056,20220101,49.63
3,tom1,057,20220101,28.67
4,tom1,058,20220101,36.5
5,tom1,059,20220101,47.33
6,tom1,060,20220101,52.21
7,tom1,062,20220101,31.72
8,tom1,063,20220101,28.14
9,tom1,064,20220101,21.45
10,tom1,065,20220101,32.57
11,tom1,068,20220101,60.25
12,tom1,071,20220101,39.86
13,tom1,071,20220101,32.88
14,tom1,072,20220101,33.77
15,tom1,073,20220101,35.08
16,tom1,075,20220101,24.5
17,tom1,079,20220101,47.19
18,tom1,081,20220101,61.81
19,tom1,082,20220101,37.91
20,tom1,084,20220101,34.62
21,tom1,085,20220101,35.22
22,tom1,086,20220101,45.63
23,tom1,087,20220101,32.92
24,tom1,088,20220102,46.73
25,tom1,090,20220102,14.34
26,tom1,091,20220102,19.75
27,tom1,095,20220102,15.54
28,tom1,061,20210909,28.64
29,tom1,062,20210909,22.19
30,tom1,063,20210909,20.99
31,tom1,064,20210909,34.87
32,tom1,065,20210909,21.98
33,tom1,068,20210909,18.97
34,tom1,069,20210909,29.56
35,tom1,070,20210909,27.5
36,tom1,071,20210908,20.14
37,tom1,072,20210908,31.4
38,tom1,073,20210908,29.59
39,tom1,074,20210908,38.09
40,tom1,075,20210908,19.54
41,tom1,076,20210908,17.84
42,tom1,077,20210908,28.99
43,tom1,078,20210908,16.71
44,tom1,080,20210908,21.42
45,tom1,082,20210908,21.98
46,tom1,084,20210908,24.39
47,tom1,085,20210908,21.98
48,tom1,086,20210908,43.5
49,tom1,087,20210908,17.7
50,tom1,088,20210908,18.41
51,tom1,090,20210908,31.36
52,tom1,091,20210908,21.38
53,tom1,094,20210908,25.91
54,tom1,096,20210908,14.23
55,tom1,099,20210908,35.4
56,tom1,100,20210908,16.67
57,tom1,100,20210908,13.84
58,tom1,100,20210908,16.57
59,tom1,001,20210930,20.28
60,tom1,002,20210930,12.92
61,tom1,003,20210930,11.22
62,tom1,003,20210930,35.12
63,tom1,004,20210930,16.07
64,tom1,004,20210930,23.22
65,tom1,005,20210930,38.16
66,tom1,006,20210930,9.1
67,tom1,006,20210930,12.07
68,tom1,007,20210930,11.12
69,tom1,008,20210930,26.19
70,tom1,008,20210930,24.71
71,tom1,009,20210930,9.73
72,tom1,010,20210930,17.13
73,tom1,011,20210930,29.84
74,tom1,011,20210930,29.38
75,tom1,012,20210930,13.1
76,tom1,013,20210930,
77,tom1,014,20210930,21.88
78,tom1,014,20210930,
79,tom1,015,20210930,17.27
80,tom1,016,20210930,3.96
81,tom1,017,20210930,37.52
82,tom1,018,20210930,9.45
83,tom1,019,20210930,18.83
84,tom1,021,20210930,50.65
85,tom1,022,20210930,9.77
86,tom1,023,20210930,5.35
87,tom1,024,20210930,13.27
88,tom1,025,20210930,6.05
89,tom1,025,20210930,43.61
90,tom1,026,20210930,44.18
91,tom1,027,20210930,12.28
92,tom1,027,20210930,10.65
93,tom1,028,20210930,16.99
94,tom1,028,20210930,
95,tom1,029,20210930,32.0
96,tom1,030,20210930,13.24
97,tom1,030,20210930,13.38
98,tom1,031,20211002,4.11
99,tom1,031,20211002,4.18
100,tom1,033,20211002,13.06
101,tom1,033,20211002,17.95
102,tom1,033,20211002,14.05
103,tom1,033,20211002,15.61
104,tom1,034,20211002,6.73
105,tom1,034,20211002,6.73
106,tom1,035,20211002,5.45
107,tom1,036,20211002,6.3
108,tom1,036,20211002,7.96
109,tom1,036,20211002,6.41
110,tom1,037,20211002,8.57
111,tom1,037,20211002,6.83
112,tom1,038,20211001,48.25
113,tom1,039,20211001,4.74
114,tom1,039,20211001,11.01
115,tom1,042,20211001,26.27
116,tom1,042,20211001,30.58
117,tom1,044,20211001,13.27
118,tom1,045,20211001,7.79
119,tom1,045,20211001,44.96
120,tom1,046,20211001,7.68
121,tom1,047,20211001,10.16
122,tom1,048,20211001,32.18
123,tom1,048,20211001,24.64
124,tom1,049,20211001,13.63
125,tom1,049,20211001,
126,tom1,050,20211001,12.46
127,tom1,050,20211001,10.97
128,tom1,051,20211001,5.98
129,tom1,051,20211001,6.94
130,tom1,053,20211001,20.96
131,tom1,054,20211001,24.35
132,tom1,055,20211001,
133,tom1,056,20211001,29.45
134,tom1,056,20211001,33.35
135,tom1,057,20211001,11.72
136,tom1,057,20211001,13.66
137,tom1,058,20211001,16.99
138,tom1,058,20211001,52.35
139,tom1,058,20211001,6.9
140,tom1,058,20211001,10.19
141,tom1,059,20211001,49.35
142,tom1,060,20211001,8.11
143,tom1,060,20211001,8.92
144,tom1,062,20211002,7.75
145,tom1,062,20211002,9.84
146,tom1,063,20211002,9.88
147,tom1,063,20211002,10.02
148,tom1,064,20211002,11.43
149,tom1,064,20211002,
150,tom1,065,20211002,9.03
151,tom1,065,20211002,42.73
152,tom1,066,20211002,10.87
153,tom1,067,20211002,25.73
154,tom1,069,20211002,8.57
155,tom1,069,20211002,7.12
156,tom1,070,20211002,11.12
157,tom1,071,20211002,5.03
158,tom1,072,20211002,7.82
159,tom1,073,20211002,19.79
160,tom1,074,20211002,21.35
161,tom1,074,20211002,74.9
162,tom1,075,20211002,6.23
163,tom1,075,20211002,40.74
164,tom1,076,20211002,8.78
165,tom1,076,20211002,7.12
166,tom1,077,20211002,16.39
167,tom1,077,20211002,
168,tom1,078,20211002,23.79
169,tom1,078,20211002,59.47
170,tom1,079,20211002,30.73
171,tom1,079,20211002,20.57
172,tom1,080,20211002,37.56
173,tom1,080,20211002,
174,tom1,081,20211002,11.01
175,tom1,081,20211002,8.99
176,tom1,082,20211002,10.09
177,tom1,082,20211002,8.42
178,tom1,083,20211002,8.25
179,tom1,083,20211002,8.64
180,tom1,084,20211002,15.58
181,tom1,085,20211002,25.49
182,tom1,085,20211002,
183,tom1,086,20211002,
184,tom1,087,20211002,
185,tom1,088,20211002,10.37
186,tom1,088,20211002,
187,tom1,089,20211002,5.91
188,tom1,089,20211002,5.91
189,tom1,090,20211002,5.98
190,tom1,090,20211002,7.15
191,tom1,091,20211002,39.19
192,tom1,091,20211002,35.33
193,tom1,092,20211002,17.98
194,tom1,092,20211002,12.64
195,tom1,093,20211002,15.12
196,tom1,093,20211002,13.2
197,tom1,094,20211002,16.85
198,tom1,095,20211002,15.29
199,tom1,095,20211002,18.05
200,tom1,096,20211002,21.24
201,tom1,097,20211002,11.96
202,tom1,098,20211002,11.22
203,tom1,098,20211002,14.3
204,tom1,100,20211002,30.16
205,tom1,001,20211006,15.47
206,tom1,001,20211006,13.27
207,tom1,002,20211006,7.08
208,tom1,002,20211006,4.96
209,tom1,002,20211006,5.88
210,tom1,003,20211006,17.81
211,tom1,004,20211006,9.98
212,tom1,004,20211006,8.21
213,tom1,005,20211006,14.27
214,tom1,005,20211006,8.28
215,tom1,007,20211006,8.74
216,tom1,008,20211006,15.08
217,tom1,009,20211006,6.23
218,tom1,009,20211006,5.56
219,tom1,012,20211006,8.53
220,tom1,013,20211006,15.72
221,tom1,013,20211006,17.27
222,tom1,014,20211006,11.33
223,tom1,014,20211006,12.39
224,tom1,015,20211006,9.56
225,tom1,015,20211006,9.59
226,tom1,016,20211006,14.8
227,tom1,016,20211006,12.14
228,tom1,017,20211006,19.65
229,tom1,017,20211006,16.88
230,tom1,018,20211006,5.81
231,tom1,019,20211006,9.66
232,tom1,019,20211006,9.27
233,tom1,020,20211006,3.93
234,tom1,021,20211007,7.01
235,tom1,021,20211007,5.95
236,tom1,022,20211007,23.47
237,tom1,023,20211007,22.48
238,tom1,024,20211007,12.99
239,tom1,024,20211007,10.69
240,tom1,025,20211007,19.58
241,tom1,026,20211007,9.38
242,tom1,026,20211007,7.72
243,tom1,027,20211007,9.95
244,tom1,027,20211007,7.82
245,tom1,029,20211007,20.96
246,tom1,029,20211007,21.1
247,tom1,031,20211007,15.89
248,tom1,032,20211007,15.29
249,tom1,032,20211007,16.99
250,tom1,033,20211007,12.67
251,tom1,034,20211007,9.45
252,tom1,037,20211007,22.3
253,tom1,037,20211007,20.64
254,tom1,038,20211007,11.86
255,tom1,039,20211007,10.3
256,tom1,040,20211007,9.49
257,tom1,041,20211007,8.88
258,tom1,042,20211007,9.06
259,tom1,043,20211007,12.14
260,tom1,043,20211007,11.43
261,tom1,044,20211007,25.35
262,tom1,044,20211007,10.65
263,tom1,044,20211007,10.8
264,tom1,046,20211007,23.26
265,tom1,047,20211007,12.71
266,tom1,048,20211007,14.27
267,tom1,049,20211007,13.35
268,tom1,049,20211007,11.19
269,tom1,050,20211007,6.83
270,tom1,051,20211008,22.19
271,tom1,051,20211008,27.96
272,tom1,052,20211008,19.89
273,tom1,052,20211008,14.37
274,tom1,053,20211008,14.65
275,tom1,054,20211008,
276,tom1,056,20211008,23.54
277,tom1,057,20211008,6.73
278,tom1,058,20211008,11.29
279,tom1,059,20211008,10.58
280,tom1,059,20211008,12.14
281,tom1,060,20211008,2.94
282,tom1,062,20211008,8.39
283,tom1,063,20211008,24.78
284,tom1,064,20211008,10.97
285,tom1,065,20211008,11.96
286,tom1,065,20211008,10.16
287,tom1,067,20211008,19.36
288,tom1,067,20211008,9.98
289,tom1,068,20211008,6.94
290,tom1,069,20211008,22.19
291,tom1,070,20211008,6.87
292,tom1,071,20211009,5.77
293,tom1,072,20211009,8.28
294,tom1,073,20211009,14.8
295,tom1,074,20211009,15.58
296,tom1,075,20211009,13.52
297,tom1,077,20211009,12.6
298,tom1,077,20211009,10.55
299,tom1,078,20211009,12.11
300,tom1,079,20211009,18.27
301,tom1,080,20211009,21.24
302,tom1,081,20211009,31.61
303,tom1,081,20211009,26.76
304,tom1,083,20211009,12.04
305,tom1,083,20211009,9.31
306,tom1,084,20211009,21.42
307,tom1,084,20211009,21.95
308,tom1,085,20211009,18.51
309,tom1,085,20211009,14.12
310,tom1,086,20211009,26.9
311,tom1,086,20211009,33.73
312,tom1,087,20211009,8.53
313,tom1,088,20211009,22.8
314,tom1,088,20211009,29.38
315,tom1,089,20211009,9.38
316,tom1,089,20211009,6.41
317,tom1,091,20211009,32.92
318,tom1,092,20211009,15.22
319,tom1,092,20211009,12.07
320,tom1,093,20211009,20.96
321,tom1,094,20211009,13.95
322,tom1,095,20211009,11.58
323,tom1,095,20211009,10.34
324,tom1,096,20211009,14.8
325,tom1,096,20211009,15.65
326,tom1,097,20211009,8.07
327,tom1,097,20211009,8.39
328,tom1,099,20211009,15.19
329,tom1,099,20211009,15.15
330,tom1,100,20211009,31.29
331,tom1,100,20211009,27.93
332,tom1,001,20211011,7.96
333,tom1,002,20211011,21.95
334,tom1,002,20211011,
335,tom1,003,20211011,22.41
336,tom1,003,20211011,
337,tom1,004,20211011,10.69
338,tom1,004,20211011,7.54
339,tom1,005,20211011,26.55
340,tom1,006,20211011,19.79
341,tom1,007,20211011,
342,tom1,008,20211011,6.69
343,tom1,008,20211011,
344,tom1,010,20211011,9.52
345,tom1,012,20211011,9.77
346,tom1,012,20211011,9.95
347,tom1,013,20211011,
348,tom1,014,20211011,11.12
349,tom1,014,20211011,
350,tom1,015,20211011,6.62
351,tom1,015,20211011,7.93
352,tom1,016,20211011,6.87
353,tom1,016,20211011,
354,tom1,017,20211011,15.47
355,tom1,018,20211011,
356,tom1,019,20211011,7.19
357,tom1,020,20211011,14.58
358,tom1,022,20211012,21.59
359,tom1,023,20211012,17.17
360,tom1,023,20211012,14.23
361,tom1,024,20211012,23.75
362,tom1,024,20211012,27.43
363,tom1,025,20211012,17.56
364,tom1,026,20211012,21.77
365,tom1,026,20211012,16.85
366,tom1,027,20211012,19.26
367,tom1,027,20211012,18.16
368,tom1,028,20211012,8.78
369,tom1,029,20211012,13.17
370,tom1,029,20211012,14.65
371,tom1,030,20211012,22.12
372,tom1,031,20211012,10.62
373,tom1,032,20211012,13.84
374,tom1,032,20211012,
375,tom1,033,20211012,6.87
376,tom1,033,20211012,6.62
377,tom1,034,20211012,10.8
378,tom1,035,20211012,9.17
379,tom1,036,20211012,11.75
380,tom1,037,20211012,22.37
381,tom1,038,20211012,27.75
382,tom1,039,20211012,21.24
383,tom1,039,20211012,19.08
384,tom1,040,20211012,15.12
385,tom1,041,20211013,22.9
386,tom1,042,20211013,37.45
387,tom1,042,20211013,33.31
388,tom1,043,20211013,21.73
389,tom1,043,20211013,21.77
390,tom1,044,20211013,26.55
391,tom1,044,20211013,25.42
392,tom1,045,20211013,21.81
393,tom1,045,20211013,
394,tom1,046,20211013,
395,tom1,047,20211013,24.0
396,tom1,048,20211013,11.01
397,tom1,049,20211013,5.81
398,tom1,050,20211013,18.9
399,tom1,050,20211013,17.84
400,tom1,051,20211013,20.32
401,tom1,051,20211013,16.25
402,tom1,052,20211013,12.46
403,tom1,052,20211013,7.12
404,tom1,053,20211013,
405,tom1,054,20211013,8.42
406,tom1,056,20211013,9.17
407,tom1,057,20211013,16.0
408,tom1,058,20211013,6.62
409,tom1,059,20211013,25.03
410,tom1,060,20211013,15.19
411,tom1,060,20211013,21.31
412,tom1,061,20211014,9.27
413,tom1,062,20211014,5.56
414,tom1,063,20211014,18.02
415,tom1,063,20211014,19.15
416,tom1,064,20211014,
417,tom1,065,20211014,7.08
418,tom1,065,20211014,
419,tom1,066,20211014,9.35
420,tom1,067,20211014,6.9
421,tom1,069,20211014,11.19
422,tom1,070,20211014,1.73
423,tom1,071,20211014,19.33
424,tom1,071,20211014,19.01
425,tom1,072,20211014,27.61
426,tom1,073,20211014,10.94
427,tom1,073,20211014,10.34
428,tom1,075,20211014,20.14
429,tom1,075,20211014,18.87
430,tom1,076,20211014,17.17
431,tom1,076,20211014,19.58
432,tom1,077,20211014,25.84
433,tom1,077,20211014,19.15
434,tom1,079,20211014,8.42
435,tom1,079,20211014,7.58
436,tom1,080,20211014,12.0
437,tom1,080,20211014,17.59
438,tom1,081,20211015,21.73
439,tom1,081,20211015,22.12
440,tom1,082,20211015,23.01
441,tom1,082,20211015,20.14
442,tom1,083,20211015,7.33
443,tom1,083,20211015,7.19
444,tom1,084,20211015,17.52
445,tom1,084,20211015,15.29
446,tom1,085,20211015,8.07
447,tom1,085,20211015,7.5
448,tom1,085,20211015,6.97
449,tom1,086,20211015,18.23
450,tom1,087,20211015,6.97
451,tom1,087,20211015,6.51
452,tom1,088,20211015,7.68
453,tom1,088,20211015,9.13
454,tom1,089,20211015,40.11
455,tom1,089,20211015,13.06
456,tom1,089,20211015,10.58
457,tom1,090,20211015,7.43
458,tom1,091,20211015,17.84
459,tom1,092,20211015,4.32
460,tom1,093,20211015,9.77
461,tom1,093,20211015,12.85
462,tom1,094,20211015,43.54
463,tom1,095,20211015,7.33
464,tom1,096,20211015,9.95
465,tom1,096,20211015,
466,tom1,097,20211015,45.45
467,tom1,097,20211015,37.13
468,tom1,098,20211015,
469,tom1,099,20211015,8.07
470,tom1,100,20211015,14.83
471,tom1,001,20211018,
472,tom1,002,20211018,15.79
473,tom1,003,20211018,
474,tom1,004,20211018,
475,tom1,005,20211018,20.04
476,tom1,006,20211018,15.65
477,tom1,006,20211018,
478,tom1,007,20211018,
479,tom1,007,20211018,13.38
480,tom1,008,20211018,23.54
481,tom1,009,20211018,6.58
482,tom1,010,20211018,
483,tom1,011,20211018,16.46
484,tom1,011,20211018,
485,tom1,012,20211018,27.82
486,tom1,012,20211018,20.18
487,tom1,013,20211018,34.94
488,tom1,013,20211018,37.77
489,tom1,014,20211018,6.09
490,tom1,014,20211018,
491,tom1,015,20211018,26.44
492,tom1,015,20211018,
493,tom1,016,20211018,18.8
494,tom1,016,20211018,17.17
495,tom1,017,20211018,9.2
496,tom1,017,20211018,7.5
497,tom1,018,20211018,13.91
498,tom1,018,20211018,11.96
499,tom1,019,20211018,17.59
500,tom1,019,20211018,19.08
501,tom1,020,20211018,8.85
502,tom1,020,20211018,
503,tom1,021,20211019,19.36
504,tom1,021,20211019,
505,tom1,022,20211019,21.24
506,tom1,023,20211019,14.02
507,tom1,023,20211019,21.88
508,tom1,024,20211019,12.32
509,tom1,025,20211019,11.26
510,tom1,025,20211019,10.41
511,tom1,026,20211019,6.9
512,tom1,027,20211019,15.5
513,tom1,028,20211019,22.41
514,tom1,028,20211019,23.26
515,tom1,029,20211019,9.59
516,tom1,030,20211019,19.26
517,tom1,031,20211020,5.98
518,tom1,031,20211020,6.44
519,tom1,032,20211020,16.88
520,tom1,032,20211020,15.01
521,tom1,033,20211020,24.53
522,tom1,034,20211020,28.46
523,tom1,034,20211020,28.81
524,tom1,035,20211020,30.23
525,tom1,036,20211020,9.1
526,tom1,036,20211020,13.03
527,tom1,037,20211020,10.58
528,tom1,037,20211020,8.64
529,tom1,038,20211020,28.78
530,tom1,038,20211020,25.45
531,tom1,039,20211020,19.12
532,tom1,040,20211020,15.72
533,tom1,040,20211020,16.0
534,tom1,041,20211020,13.49
535,tom1,042,20211020,24.07
536,tom1,043,20211020,11.08
537,tom1,043,20211020,10.9
538,tom1,044,20211020,18.3
539,tom1,044,20211020,19.36
540,tom1,045,20211020,15.79
541,tom1,046,20211020,15.01
542,tom1,047,20211020,17.03
543,tom1,047,20211020,17.35
544,tom1,048,20211020,39.54
545,tom1,048,20211020,31.86
546,tom1,049,20211020,26.37
547,tom1,049,20211020,
548,tom1,050,20211020,13.35
549,tom1,051,20211021,7.89
550,tom1,051,20211021,6.87
551,tom1,052,20211021,9.35
552,tom1,052,20211021,
553,tom1,053,20211021,30.44
554,tom1,053,20211021,27.22
555,tom1,054,20211021,26.12
556,tom1,054,20211021,
557,tom1,056,20211021,10.87
558,tom1,056,20211021,36.67
559,tom1,057,20211021,16.0
560,tom1,057,20211021,13.42
561,tom1,058,20211021,
562,tom1,058,20211021,
563,tom1,059,20211021,23.72
564,tom1,059,20211021,28.21
565,tom1,060,20211021,9.84
566,tom1,060,20211021,
567,tom1,061,20211021,4.6
568,tom1,063,20211021,12.92
569,tom1,063,20211021,9.59
570,tom1,064,20211021,24.85
571,tom1,064,20211021,
572,tom1,065,20211021,24.14
573,tom1,065,20211021,
574,tom1,066,20211021,24.71
575,tom1,066,20211021,26.05
576,tom1,067,20211021,
577,tom1,068,20211021,
578,tom1,069,20211021,13.59
579,tom1,070,20211021,16.04
580,tom1,070,20211021,15.04
581,tom1,071,20211021,
582,tom1,072,20211021,18.97
583,tom1,072,20211021,
584,tom1,073,20211021,
585,tom1,074,20211021,20.78
586,tom1,074,20211021,
587,tom1,075,20211021,19.5
588,tom1,075,20211021,16.5
589,tom1,076,20211022,6.94
590,tom1,077,20211022,15.82
591,tom1,077,20211022,8.25
592,tom1,079,20211022,28.39
593,tom1,080,20211022,11.29
594,tom1,084,20211022,9.66
595,tom1,085,20211022,
596,tom1,085,20211022,
597,tom1,086,20211022,
598,tom1,086,20211022,
599,tom1,087,20211022,20.96
600,tom1,088,20211022,6.48
601,tom1,088,20211022,8.64
602,tom1,089,20211022,16.6
603,tom1,091,20211024,8.14
604,tom1,091,20211024,7.61
605,tom1,092,20211024,21.84
606,tom1,093,20211024,8.18
607,tom1,093,20211024,21.35
608,tom1,093,20211024,7.29
609,tom1,093,20211024,21.52
610,tom1,095,20211024,29.73
611,tom1,096,20211024,8.64
612,tom1,097,20211024,19.29
613,tom1,098,20211024,18.44
614,tom1,098,20211024,16.46
615,tom1,099,20211024,18.62
616,tom1,100,20211024,10.41
617,tom1,001,20211025,
618,tom1,002,20211025,8.71
619,tom1,003,20211025,11.15
620,tom1,003,20211025,30.19
621,tom1,004,20211025,20.85
622,tom1,004,20211025,20.32
623,tom1,005,20211025,9.59
624,tom1,006,20211025,7.68
625,tom1,006,20211025,7.58
626,tom1,006,20211025,6.09
627,tom1,006,20211025,7.96
628,tom1,007,20211025,8.88
629,tom1,008,20211025,19.72
630,tom1,008,20211025,17.66
631,tom1,009,20211025,5.91
632,tom1,009,20211025,6.55
633,tom1,012,20211025,
634,tom1,013,20211025,20.0
635,tom1,018,20211025,
636,tom1,019,20211025,7.79
637,tom1,020,20211025,
638,tom1,021,20211026,16.46
639,tom1,022,20211026,29.63
640,tom1,024,20211026,61.56
641,tom1,025,20211026,45.27
642,tom1,026,20211026,19.12
643,tom1,027,20211026,6.09
644,tom1,029,20211026,7.75
645,tom1,029,20211026,
646,tom1,030,20211026,14.02
647,tom1,030,20211026,
648,tom1,032,20211026,32.53
649,tom1,032,20211026,25.35
650,tom1,033,20211026,18.8
651,tom1,033,20211026,18.76
652,tom1,034,20211026,26.58
653,tom1,036,20211026,29.31
654,tom1,036,20211026,28.88
655,tom1,037,20211026,6.73
656,tom1,037,20211026,27.08
657,tom1,038,20211026,13.03
658,tom1,038,20211026,12.71
659,tom1,039,20211026,7.72
660,tom1,039,20211026,44.42
661,tom1,040,20211026,10.87
662,tom1,041,20211029,17.13
663,tom1,041,20211029,19.08
664,tom1,043,20211029,22.83
665,tom1,043,20211029,44.96
666,tom1,044,20211029,26.27
667,tom1,045,20211029,
668,tom1,046,20211029,15.43
669,tom1,046,20211029,29.42
670,tom1,048,20211029,36.92
671,tom1,049,20211029,43.08
672,tom1,049,20211029,
673,tom1,050,20211029,18.58
674,tom1,051,20211029,43.54
675,tom1,051,20211029,46.83
676,tom1,052,20211029,26.55
677,tom1,053,20211029,27.89
678,tom1,054,20211029,27.19
679,tom1,054,20211029,24.35
680,tom1,055,20211029,30.27
681,tom1,056,20211029,6.87
682,tom1,057,20211029,30.12
683,tom1,058,20211029,23.89
684,tom1,058,20211029,24.18
685,tom1,059,20211029,18.19
686,tom1,060,20211029,28.88
687,tom1,061,20211030,34.55
688,tom1,063,20211030,10.73
689,tom1,063,20211030,8.5
690,tom1,064,20211030,14.27
691,tom1,064,20211030,13.35
692,tom1,065,20211030,23.72
693,tom1,065,20211030,23.72
694,tom1,066,20211030,19.36
695,tom1,066,20211030,15.61
696,tom1,067,20211030,21.52
697,tom1,067,20211030,17.35
698,tom1,068,20211030,39.08
699,tom1,068,20211030,34.94
700,tom1,069,20211030,17.49
701,tom1,069,20211030,14.76
702,tom1,070,20211030,49.81
703,tom1,071,20211030,16.39
704,tom1,071,20211030,16.71
705,tom1,072,20211030,10.9
706,tom1,073,20211030,27.26
707,tom1,074,20211030,17.63
708,tom1,075,20211030,10.94
709,tom1,075,20211030,9.38
710,tom1,076,20211030,8.18
711,tom1,076,20211030,5.91
712,tom1,078,20211030,21.38
713,tom1,079,20211030,17.42
714,tom1,079,20211030,15.36
715,tom1,080,20211030,7.68
716,tom1,080,20211030,8.04
